Date,Open,High,Low,Close    Close price adjusted for splits.,Adj Close    Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
Oct 30 2023,24570.0,24570.0,24550.0,24570.0,24570.0,-
Oct 27 2023,24604.0,24604.0,24550.0,24604.0,24604.0,-
Oct 26 2023,24560.0,24610.0,24560.0,24560.0,24560.0,-
Oct 25 2023,24550.0,24575.0,24548.0,24550.0,24550.0,-
Oct 24 2023,24590.0,24590.0,24515.0,24590.0,24590.0,-
Oct 23 2023,24520.0,24605.0,24500.0,24520.0,24520.0,-
Oct 20 2023,24550.0,24575.0,24470.0,24550.0,24550.0,-
Oct 19 2023,24555.0,24585.0,24480.0,24555.0,24555.0,-
Oct 18 2023,24490.0,24555.0,24475.0,24490.0,24490.0,-
Oct 17 2023,24460.0,24493.0,24450.0,24460.0,24460.0,-
Oct 16 2023,24440.0,24473.0,24415.0,24440.0,24440.0,-
Oct 13 2023,24435.0,24470.0,24435.0,24435.0,24435.0,-
Oct 12 2023,24440.0,24450.0,24420.0,24440.0,24440.0,-
Oct 11 2023,24390.0,24440.0,24375.0,24390.0,24390.0,-
Oct 10 2023,24370.0,24415.0,24370.0,24370.0,24370.0,-
Oct 9 2023,24360.0,24375.0,24345.0,24360.0,24360.0,-
Oct 6 2023,24380.0,24426.0,24350.0,24380.0,24380.0,-
Oct 5 2023,24420.0,24426.0,24370.0,24420.0,24420.0,-
Oct 4 2023,24385.0,24430.0,24365.0,24385.0,24385.0,-
Oct 3 2023,24340.0,24408.0,24320.0,24340.0,24340.0,-
Oct 2 2023,24280.0,24340.0,24260.0,24280.0,24280.0,-
Sep 29 2023,24385.0,24410.0,24245.0,24385.0,24385.0,-
Sep 28 2023,24385.0,24430.0,24380.0,24385.0,24385.0,-
Sep 27 2023,24380.0,24430.0,24369.0,24380.0,24380.0,-
Sep 26 2023,24380.0,24435.0,24360.0,24380.0,24380.0,-
Sep 25 2023,24360.0,24385.0,24320.0,24360.0,24360.0,-
Sep 22 2023,24310.0,24360.0,24300.0,24310.0,24310.0,-
Sep 21 2023,24270.0,24320.0,24240.0,24270.0,24270.0,-
Sep 20 2023,24370.0,24370.0,23350.0,24370.0,24370.0,-
Sep 19 2023,24370.0,24408.0,24370.0,24370.0,24370.0,-
Sep 18 2023,24250.0,24370.0,24225.0,24250.0,24250.0,-
Sep 15 2023,24220.0,24260.0,24220.0,24220.0,24220.0,-
Sep 14 2023,24080.0,24230.0,24155.0,24080.0,24080.0,-
Sep 13 2023,24100.0,24160.0,24080.0,24100.0,24100.0,-
Sep 12 2023,24075.0,24100.0,24070.0,24075.0,24075.0,-
Sep 11 2023,24055.0,24075.0,24025.0,24055.0,24055.0,-
Sep 8 2023,24060.0,24100.0,24025.0,24060.0,24060.0,-
Sep 7 2023,24055.0,24095.0,24025.0,24055.0,24055.0,-
Sep 6 2023,24050.0,24095.0,23990.0,24050.0,24050.0,-
Sep 5 2023,24060.0,24110.0,23975.0,24060.0,24060.0,-
Sep 4 2023,24060.0,24060.0,24060.0,24060.0,24060.0,-
Sep 1 2023,24060.0,24060.0,24060.0,24060.0,24060.0,-
Aug 31 2023,24110.0,24110.0,24050.0,24110.0,24110.0,-
Aug 30 2023,24180.0,24183.0,24100.0,24180.0,24180.0,-
Aug 29 2023,24080.0,24195.0,24080.0,24080.0,24080.0,-
Aug 28 2023,23975.0,24080.0,23950.0,23975.0,23975.0,-
Aug 25 2023,23900.0,23975.0,23960.0,23900.0,23900.0,-
Aug 24 2023,23900.0,23960.0,23960.0,23900.0,23900.0,-
Aug 23 2023,23850.0,23860.0,23770.0,23850.0,23850.0,-
Aug 22 2023,23850.0,23860.0,23770.0,23850.0,23850.0,-
Aug 21 2023,23850.0,23860.0,23770.0,23850.0,23850.0,-
Aug 18 2023,23850.0,23860.0,23770.0,23850.0,23850.0,-
Aug 17 2023,23935.0,23960.0,23850.0,23935.0,23935.0,-
Aug 16 2023,23965.0,24000.0,23905.0,23965.0,23965.0,-
Aug 15 2023,23815.0,23965.0,23815.0,23815.0,23815.0,-
Aug 14 2023,23750.0,23816.0,23720.0,23750.0,23750.0,-
Aug 11 2023,23740.0,23750.0,23680.0,23740.0,23740.0,-
Aug 10 2023,23735.0,23750.0,23705.0,23735.0,23735.0,-
Aug 9 2023,23730.0,23743.0,23680.0,23730.0,23730.0,-
Aug 8 2023,23720.0,23738.0,23692.0,23720.0,23720.0,-
Aug 7 2023,23725.0,23740.0,23670.0,23725.0,23725.0,-
Aug 4 2023,23750.0,23757.0,23725.0,23750.0,23750.0,-
Aug 3 2023,23735.0,23768.0,23735.0,23735.0,23735.0,-
Aug 2 2023,23680.0,23743.0,23660.0,23680.0,23680.0,-
Aug 1 2023,23680.0,23685.0,23660.0,23680.0,23680.0,-
Jul 31 2023,23685.0,23685.0,23660.0,23685.0,23685.0,-
Jul 28 2023,23661.0,23692.0,23660.0,23661.0,23661.0,-
Jul 27 2023,23665.0,23670.0,23650.0,23665.0,23665.0,-
Jul 26 2023,23655.0,23675.0,23655.0,23655.0,23655.0,-
Jul 25 2023,23665.0,23682.0,23655.0,23665.0,23665.0,-
Jul 24 2023,23656.0,23668.0,23643.0,23656.0,23656.0,-
Jul 21 2023,23647.0,23665.0,23630.0,23647.0,23647.0,-
Jul 20 2023,23630.0,23685.0,23630.0,23630.0,23630.0,-
Jul 19 2023,23635.0,23647.0,23630.0,23635.0,23635.0,-
Jul 18 2023,23630.0,23643.0,23620.0,23630.0,23630.0,-
Jul 17 2023,23630.0,23670.0,23620.0,23630.0,23630.0,-
Jul 14 2023,23665.0,23665.0,23625.0,23665.0,23665.0,-
Jul 13 2023,23660.0,23670.0,23610.0,23660.0,23660.0,-
Jul 12 2023,23690.0,23680.0,23650.0,23690.0,23690.0,-
Jul 11 2023,23640.0,23705.0,23625.0,23640.0,23640.0,-
Jul 10 2023,23635.0,23665.0,23601.0,23635.0,23635.0,-
Jul 7 2023,23710.0,23710.0,23630.0,23710.0,23710.0,-
Jul 6 2023,23745.0,23765.0,23700.0,23745.0,23745.0,-
Jul 5 2023,23700.0,23780.0,23700.0,23700.0,23700.0,-
Jul 4 2023,23695.0,23700.0,23650.0,23695.0,23695.0,-
Jul 3 2023,23575.0,23695.0,23543.0,23575.0,23575.0,-
Jun 30 2023,23569.0,23588.0,23569.0,23569.0,23569.0,-
Jun 29 2023,23555.0,23577.0,23543.0,23555.0,23555.0,-
Jun 28 2023,23520.0,23555.0,23520.0,23520.0,23520.0,-
Jun 27 2023,23530.0,23538.0,23510.0,23530.0,23530.0,-
Jun 26 2023,23515.0,23530.0,23485.0,23515.0,23515.0,-
Jun 23 2023,23515.0,23520.0,23495.0,23515.0,23515.0,-
Jun 22 2023,23505.0,23518.0,23495.0,23505.0,23505.0,-
Jun 21 2023,23520.0,23528.0,23505.0,23520.0,23520.0,-
Jun 20 2023,23520.0,23530.0,23510.0,23520.0,23520.0,-
Jun 19 2023,23520.0,23523.0,23505.0,23520.0,23520.0,-
Jun 16 2023,23525.0,23535.0,23510.0,23525.0,23525.0,-
Jun 15 2023,23500.0,23538.0,23470.0,23500.0,23500.0,-
Jun 14 2023,23495.0,23508.0,23495.0,23495.0,23495.0,-
Jun 13 2023,23480.0,23498.0,23480.0,23480.0,23480.0,-
Jun 12 2023,23470.0,23482.0,23465.0,23470.0,23470.0,-
Jun 9 2023,23490.0,23490.0,23470.0,23490.0,23490.0,-
Jun 8 2023,23485.0,23495.0,23484.0,23485.0,23485.0,-
Jun 7 2023,23485.0,23490.0,23470.0,23485.0,23485.0,-
Jun 6 2023,23495.0,23495.0,23465.0,23495.0,23495.0,-
Jun 5 2023,23475.0,23504.0,23465.0,23475.0,23475.0,-
Jun 2 2023,23485.0,23485.0,23450.0,23485.0,23485.0,-
Jun 1 2023,23485.0,23490.0,23470.0,23485.0,23485.0,-
May 31 2023,23480.0,23494.0,23480.0,23480.0,23480.0,-
May 30 2023,23465.0,23487.0,23465.0,23465.0,23465.0,-
May 29 2023,23475.0,23477.0,23464.0,23475.0,23475.0,-
May 26 2023,23470.0,23480.0,23470.0,23470.0,23470.0,-
May 25 2023,23470.0,23480.0,23465.0,23470.0,23470.0,-
May 24 2023,23470.0,23500.0,23444.0,23470.0,23470.0,-
May 23 2023,23438.0,23475.0,23438.0,23438.0,23438.0,-
May 22 2023,23460.0,23460.0,23434.0,23460.0,23460.0,-
May 19 2023,23450.0,23485.0,23425.0,23450.0,23450.0,-
May 18 2023,23450.0,23450.0,23400.0,23450.0,23450.0,-
May 17 2023,23450.0,23451.0,23442.0,23450.0,23450.0,-
May 16 2023,23452.0,23455.0,23445.0,23452.0,23452.0,-
May 15 2023,23450.0,23468.0,23440.0,23450.0,23450.0,-
May 12 2023,23465.0,23468.0,23450.0,23465.0,23465.0,-
May 11 2023,23465.0,23470.0,23460.0,23465.0,23465.0,-
May 10 2023,23460.0,23470.0,23448.0,23460.0,23460.0,-
May 9 2023,23443.0,23463.0,23443.0,23443.0,23443.0,-
May 8 2023,23440.0,23450.0,23440.0,23440.0,23440.0,-
May 5 2023,23445.0,23450.0,23440.0,23445.0,23445.0,-
May 4 2023,23450.0,23455.0,23440.0,23450.0,23450.0,-
May 3 2023,23450.0,23450.0,23450.0,23450.0,23450.0,-
May 2 2023,23450.0,23450.0,23450.0,23450.0,23450.0,-
May 1 2023,23450.0,23450.0,23450.0,23450.0,23450.0,-
Apr 28 2023,23445.0,23460.0,23445.0,23445.0,23445.0,-
Apr 27 2023,23465.0,23480.0,23445.0,23465.0,23465.0,-
Apr 26 2023,23473.0,23490.0,23465.0,23473.0,23473.0,-
Apr 25 2023,23494.0,23494.0,23470.0,23494.0,23494.0,-
Apr 24 2023,23485.0,23494.0,23470.0,23485.0,23485.0,-
Apr 21 2023,23488.0,23496.0,23445.0,23488.0,23488.0,-
Apr 20 2023,23511.0,23505.0,23475.0,23511.0,23511.0,-
Apr 19 2023,23505.0,23511.0,23451.0,23505.0,23505.0,-
Apr 18 2023,23485.0,23509.0,23485.0,23485.0,23485.0,-
Apr 17 2023,23440.0,23490.0,23440.0,23440.0,23440.0,-
Apr 14 2023,23440.0,23447.0,23440.0,23440.0,23440.0,-
Apr 13 2023,23442.0,23447.0,23435.0,23442.0,23442.0,-
Apr 12 2023,23445.0,23449.0,23440.0,23445.0,23445.0,-
Apr 11 2023,23442.0,23449.0,23439.0,23442.0,23442.0,-
Apr 10 2023,23442.0,23450.0,23437.0,23442.0,23442.0,-
Apr 7 2023,23451.0,23451.0,23440.0,23451.0,23451.0,-
Apr 6 2023,23465.0,23470.0,23445.0,23465.0,23465.0,-
Apr 5 2023,23460.0,23465.0,23450.0,23460.0,23460.0,-
Apr 4 2023,23470.0,23490.0,23460.0,23470.0,23470.0,-
Apr 3 2023,23450.0,23475.0,23450.0,23450.0,23450.0,-
Mar 31 2023,23470.0,23505.0,23450.0,23470.0,23470.0,-
Mar 30 2023,23480.0,23484.0,23470.0,23480.0,23480.0,-
Mar 29 2023,23480.0,23510.0,23475.0,23480.0,23480.0,-
Mar 28 2023,23500.0,23515.0,23480.0,23500.0,23500.0,-
Mar 27 2023,23510.0,23525.0,23500.0,23510.0,23510.0,-
Mar 24 2023,23490.0,23510.0,23490.0,23490.0,23490.0,-
Mar 23 2023,23510.0,23510.0,23480.0,23510.0,23510.0,-
Mar 22 2023,23570.0,23570.0,23480.0,23570.0,23570.0,-
Mar 21 2023,23570.0,23585.0,23570.0,23570.0,23570.0,-
Mar 20 2023,23570.0,23580.0,23570.0,23570.0,23570.0,-
Mar 17 2023,23560.0,23595.0,23560.0,23560.0,23560.0,-
Mar 16 2023,23565.0,23580.0,23555.0,23565.0,23565.0,-
Mar 15 2023,23570.0,23595.0,23565.0,23570.0,23570.0,-
Mar 14 2023,23570.0,23600.0,23560.0,23570.0,23570.0,-
Mar 13 2023,23660.0,23660.0,23530.0,23660.0,23660.0,-
Mar 10 2023,23680.0,23700.0,23660.0,23680.0,23680.0,-
Mar 9 2023,23710.0,23712.0,23680.0,23710.0,23710.0,-
Mar 8 2023,23640.0,23750.0,23680.0,23640.0,23640.0,-
Mar 7 2023,23650.0,23660.0,23615.0,23650.0,23650.0,-
Mar 6 2023,23710.0,23710.0,23645.0,23710.0,23710.0,-
Mar 3 2023,23700.0,23727.0,23700.0,23700.0,23700.0,-
Mar 2 2023,23710.0,23730.0,23690.0,23710.0,23710.0,-
Mar 1 2023,23740.0,23780.0,23710.0,23740.0,23740.0,-
Feb 28 2023,23805.0,23805.0,23740.0,23805.0,23805.0,-
Feb 27 2023,23780.0,23820.0,23780.0,23780.0,23780.0,-
Feb 24 2023,23815.0,23815.0,23760.0,23815.0,23815.0,-
Feb 23 2023,23780.0,23850.0,23760.0,23780.0,23780.0,-
Feb 22 2023,23705.0,23790.0,23705.0,23705.0,23705.0,-
Feb 21 2023,23725.0,23770.0,23680.0,23725.0,23725.0,-
Feb 20 2023,23810.0,23840.0,23680.0,23810.0,23810.0,-
Feb 17 2023,23680.0,23820.0,23680.0,23680.0,23680.0,-
Feb 16 2023,23615.0,23685.0,23605.0,23615.0,23615.0,-
Feb 15 2023,23600.0,23633.0,23600.0,23600.0,23600.0,-
Feb 14 2023,23595.0,23615.0,23585.0,23595.0,23595.0,-
Feb 13 2023,23565.0,23600.0,23547.0,23565.0,23565.0,-
Feb 10 2023,23560.0,23620.0,23560.0,23560.0,23560.0,-
Feb 9 2023,23590.0,23630.0,23555.0,23590.0,23590.0,-
Feb 8 2023,23600.0,23600.0,23580.0,23600.0,23600.0,-
Feb 7 2023,23480.0,23600.0,23480.0,23480.0,23480.0,-
Feb 6 2023,23440.0,23500.0,23440.0,23440.0,23440.0,-
Feb 3 2023,23449.0,23500.0,23440.0,23449.0,23449.0,-
Feb 2 2023,23440.0,23449.0,23435.0,23440.0,23440.0,-
Feb 1 2023,23445.0,23490.0,23440.0,23445.0,23445.0,-
Jan 31 2023,23470.0,23470.0,23440.0,23470.0,23470.0,-
Jan 30 2023,23460.0,23470.0,23440.0,23460.0,23460.0,-
Jan 27 2023,23440.0,23475.0,23440.0,23440.0,23440.0,-
Jan 26 2023,23440.0,23440.0,23440.0,23440.0,23440.0,-
Jan 25 2023,23440.0,23440.0,23440.0,23440.0,23440.0,-
Jan 24 2023,23440.0,23440.0,23440.0,23440.0,23440.0,-
Jan 23 2023,23440.0,23440.0,23440.0,23440.0,23440.0,-
Jan 20 2023,23440.0,23440.0,23440.0,23440.0,23440.0,-
Jan 19 2023,23437.0,23475.0,23430.0,23437.0,23437.0,-
Jan 18 2023,23427.0,23450.0,23425.0,23427.0,23427.0,-
Jan 17 2023,23434.0,23445.0,23425.0,23434.0,23434.0,-
Jan 16 2023,23435.0,23445.0,23422.0,23435.0,23435.0,-
Jan 13 2023,23438.0,23448.0,23435.0,23438.0,23438.0,-
Jan 12 2023,23440.0,23449.0,23437.0,23440.0,23440.0,-
Jan 11 2023,23445.0,23450.0,23440.0,23445.0,23445.0,-
Jan 10 2023,23447.0,23480.0,23445.0,23447.0,23447.0,-
Jan 9 2023,23460.0,23480.0,23447.0,23460.0,23460.0,-
Jan 6 2023,23475.0,23480.0,23450.0,23475.0,23475.0,-
Jan 5 2023,23510.0,23510.0,23460.0,23510.0,23510.0,-
Jan 4 2023,23515.0,23545.0,23500.0,23515.0,23515.0,-
Jan 3 2023,23610.0,23610.0,23475.0,23610.0,23610.0,-
Jan 2 2023,23610.0,23610.0,23610.0,23610.0,23610.0,-
Dec 30 2022,23600.0,23630.0,23540.0,23600.0,23600.0,-
Dec 29 2022,23620.0,23660.0,23600.0,23620.0,23620.0,-
Dec 28 2022,23580.0,23625.0,23570.0,23580.0,23580.0,-
Dec 27 2022,23590.0,23602.0,23550.0,23590.0,23590.0,-
Dec 26 2022,23560.0,23645.0,23560.0,23560.0,23560.0,-
Dec 23 2022,23630.0,23630.0,23550.0,23630.0,23630.0,-
Dec 22 2022,23700.0,23715.0,23630.0,23700.0,23700.0,-
Dec 21 2022,23730.0,23740.0,23670.0,23730.0,23730.0,-
Dec 20 2022,23700.0,23830.0,23700.0,23700.0,23700.0,-
Dec 19 2022,23580.0,23700.0,23580.0,23580.0,23580.0,-
Dec 16 2022,23500.0,23590.0,23515.0,23500.0,23500.0,-
Dec 15 2022,23520.0,23529.0,23480.0,23520.0,23520.0,-
Dec 14 2022,23600.0,23600.0,23450.0,23600.0,23600.0,-
Dec 13 2022,23680.0,23680.0,23570.0,23680.0,23680.0,-
Dec 12 2022,23550.0,23680.0,23500.0,23550.0,23550.0,-
Dec 9 2022,23780.0,23780.0,23490.0,23780.0,23780.0,-
Dec 8 2022,23900.0,23900.0,23780.0,23900.0,23900.0,-
Dec 7 2022,23980.0,24000.0,23810.0,23980.0,23980.0,-
Dec 6 2022,23980.0,24070.0,23980.0,23980.0,23980.0,-
Dec 5 2022,24350.0,24350.0,23900.0,24350.0,24350.0,-
Dec 2 2022,24500.0,24430.0,24350.0,24500.0,24500.0,-
Dec 1 2022,24630.0,24535.0,24475.0,24630.0,24630.0,-
Nov 30 2022,24750.0,24750.0,24630.0,24750.0,24750.0,-
Nov 29 2022,24770.0,24780.0,24700.0,24770.0,24770.0,-
Nov 28 2022,24760.0,24800.0,24760.0,24760.0,24760.0,-
Nov 25 2022,24833.0,24850.0,24745.0,24833.0,24833.0,-
Nov 24 2022,24844.0,24848.0,24830.0,24844.0,24844.0,-
Nov 23 2022,24850.0,24850.0,24830.0,24850.0,24850.0,-
Nov 22 2022,24835.0,24852.0,24835.0,24835.0,24835.0,-
Nov 21 2022,24800.0,24835.0,24800.0,24800.0,24800.0,-
Nov 18 2022,24805.0,24814.0,24780.0,24805.0,24805.0,-
Nov 17 2022,24775.0,24810.0,24775.0,24775.0,24775.0,-
Nov 16 2022,24765.0,24800.0,24760.0,24765.0,24765.0,-
Nov 15 2022,24735.0,24820.0,24735.0,24735.0,24735.0,-
Nov 14 2022,24805.0,24805.0,24720.0,24805.0,24805.0,-
Nov 11 2022,24865.0,24865.0,24790.0,24865.0,24865.0,-
Nov 10 2022,24862.0,24869.0,24850.0,24862.0,24862.0,-
Nov 9 2022,24871.0,24871.0,24850.0,24871.0,24871.0,-
Nov 8 2022,24870.0,24871.0,24850.0,24870.0,24870.0,-
Nov 7 2022,24870.0,24873.0,24830.0,24870.0,24870.0,-
Nov 4 2022,24860.0,24876.0,24830.0,24860.0,24860.0,-
Nov 3 2022,24835.0,24870.0,24835.0,24835.0,24835.0,-
Nov 2 2022,24850.0,24870.0,24830.0,24850.0,24850.0,-
Nov 1 2022,24840.0,24870.0,24820.0,24840.0,24840.0,-
Oct 31 2022,24820.0,24850.0,24820.0,24820.0,24820.0,-
Oct 28 2022,24830.0,24835.0,24805.0,24830.0,24830.0,-
Oct 27 2022,24830.0,24847.0,24800.0,24830.0,24830.0,-
Oct 26 2022,24840.0,24855.0,24820.0,24840.0,24840.0,-
Oct 25 2022,24830.0,24855.0,24810.0,24830.0,24830.0,-
Oct 24 2022,24820.0,24860.0,24790.0,24820.0,24820.0,-
Oct 21 2022,24530.0,24820.0,24530.0,24530.0,24530.0,-
Oct 20 2022,24450.0,24558.0,24430.0,24450.0,24450.0,-
Oct 19 2022,24430.0,24560.0,24430.0,24430.0,24430.0,-
Oct 18 2022,24310.0,24430.0,24310.0,24310.0,24310.0,-
Oct 17 2022,24110.0,24330.0,24110.0,24110.0,24110.0,-
Oct 14 2022,24120.0,24167.0,24080.0,24120.0,24120.0,-
Oct 13 2022,23945.0,24130.0,23945.0,23945.0,23945.0,-
Oct 12 2022,23925.0,23960.0,23888.0,23925.0,23925.0,-
Oct 11 2022,23870.0,23930.0,23870.0,23870.0,23870.0,-
Oct 10 2022,23875.0,23890.0,23870.0,23875.0,23875.0,-
Oct 7 2022,23870.0,23890.0,23850.0,23870.0,23870.0,-
Oct 6 2022,23865.0,23880.0,23860.0,23865.0,23865.0,-
Oct 5 2022,23875.0,23880.0,23860.0,23875.0,23875.0,-
Oct 4 2022,23880.0,23887.0,23850.0,23880.0,23880.0,-
Oct 3 2022,23855.0,23907.0,23820.0,23855.0,23855.0,-
Sep 30 2022,23820.0,23875.0,23800.0,23820.0,23820.0,-
Sep 29 2022,23730.0,23840.0,23730.0,23730.0,23730.0,-
Sep 28 2022,23730.0,23775.0,23727.0,23730.0,23730.0,-
Sep 27 2022,23715.0,23731.0,23715.0,23715.0,23715.0,-
Sep 26 2022,23700.0,23735.0,23700.0,23700.0,23700.0,-
Sep 23 2022,23700.0,23710.0,23700.0,23700.0,23700.0,-
Sep 22 2022,23690.0,23710.0,23690.0,23690.0,23690.0,-
Sep 21 2022,23670.0,23694.0,23660.0,23670.0,23670.0,-
Sep 20 2022,23670.0,23674.0,23660.0,23670.0,23670.0,-
Sep 19 2022,23650.0,23672.0,23650.0,23650.0,23650.0,-
Sep 16 2022,23620.0,23665.0,23600.0,23620.0,23620.0,-
Sep 15 2022,23590.0,23620.0,23590.0,23590.0,23590.0,-
Sep 14 2022,23553.0,23600.0,23553.0,23553.0,23553.0,-
Sep 13 2022,23520.0,23555.0,23518.0,23520.0,23520.0,-
Sep 12 2022,23515.0,23525.0,23500.0,23515.0,23515.0,-
Sep 9 2022,23542.0,23565.0,23515.0,23542.0,23542.0,-
Sep 8 2022,23580.0,23580.0,23500.0,23580.0,23580.0,-
Sep 7 2022,23520.0,23620.0,23520.0,23520.0,23520.0,-
Sep 6 2022,23505.0,23540.0,23470.0,23505.0,23505.0,-
Sep 5 2022,23450.0,23535.0,23440.0,23450.0,23450.0,-
Sep 2 2022,23450.0,23450.0,23450.0,23450.0,23450.0,-
Sep 1 2022,23450.0,23450.0,23450.0,23450.0,23450.0,-
Aug 31 2022,23415.0,23455.0,23415.0,23415.0,23415.0,-
Aug 30 2022,23430.0,23430.0,23400.0,23430.0,23430.0,-
Aug 29 2022,23412.0,23440.0,23390.0,23412.0,23412.0,-
Aug 26 2022,23423.0,23431.0,23408.0,23423.0,23423.0,-
Aug 25 2022,23425.0,23440.0,23410.0,23425.0,23425.0,-
Aug 24 2022,23430.0,23480.0,23400.0,23430.0,23430.0,-
Aug 23 2022,23410.0,23430.0,23400.0,23410.0,23410.0,-
Aug 22 2022,23400.0,23410.0,23397.0,23400.0,23400.0,-
Aug 19 2022,23401.0,23401.0,23395.0,23401.0,23401.0,-
Aug 18 2022,23401.0,23401.0,23390.0,23401.0,23401.0,-
Aug 17 2022,23403.0,23406.0,23395.0,23403.0,23403.0,-
Aug 16 2022,23400.0,23407.0,23380.0,23400.0,23400.0,-
Aug 15 2022,23392.0,23400.0,23390.0,23392.0,23392.0,-
Aug 12 2022,23390.0,23397.0,23375.0,23390.0,23390.0,-
Aug 11 2022,23385.0,23390.0,23375.0,23385.0,23385.0,-
Aug 10 2022,23385.0,23388.0,23380.0,23385.0,23385.0,-
Aug 9 2022,23388.0,23398.0,23380.0,23388.0,23388.0,-
Aug 8 2022,23385.0,23396.0,23380.0,23385.0,23385.0,-
Aug 5 2022,23393.0,23410.0,23382.0,23393.0,23393.0,-
Aug 4 2022,23394.0,23413.0,23373.0,23394.0,23394.0,-
Aug 3 2022,23353.0,23395.0,23350.0,23353.0,23353.0,-
Aug 2 2022,23355.0,23360.0,23348.0,23355.0,23355.0,-
Aug 1 2022,23335.0,23358.0,23335.0,23335.0,23335.0,-
Jul 29 2022,23358.0,23368.0,23335.0,23358.0,23358.0,-
Jul 28 2022,23375.0,23375.0,23352.0,23375.0,23375.0,-
Jul 27 2022,23370.0,23377.0,23350.0,23370.0,23370.0,-
Jul 26 2022,23385.0,23385.0,23345.0,23385.0,23385.0,-
Jul 25 2022,23400.0,23400.0,23380.0,23400.0,23400.0,-
Jul 22 2022,23410.0,23410.0,23390.0,23410.0,23410.0,-
Jul 21 2022,23410.0,23410.0,23380.0,23410.0,23410.0,-
Jul 20 2022,23412.0,23430.0,23407.0,23412.0,23412.0,-
Jul 19 2022,23440.0,23450.0,23412.0,23440.0,23440.0,-
Jul 18 2022,23450.0,23450.0,23399.0,23450.0,23450.0,-
Jul 15 2022,23415.0,23450.0,23415.0,23415.0,23415.0,-
Jul 14 2022,23388.0,23415.0,23335.0,23388.0,23388.0,-
Jul 13 2022,23389.0,23393.0,23377.0,23389.0,23389.0,-
Jul 12 2022,23347.0,23389.0,23347.0,23347.0,23347.0,-
Jul 11 2022,23355.0,23355.0,23320.0,23355.0,23355.0,-
Jul 8 2022,23350.0,23370.0,23330.0,23350.0,23350.0,-
Jul 7 2022,23373.0,23383.0,23345.0,23373.0,23373.0,-
Jul 6 2022,23360.0,23375.0,23358.0,23360.0,23360.0,-
Jul 5 2022,23335.0,23370.0,23335.0,23335.0,23335.0,-
Jul 4 2022,23300.0,23365.0,23300.0,23300.0,23300.0,-
Jul 1 2022,23255.0,23310.0,23255.0,23255.0,23255.0,-
Jun 30 2022,23265.0,23285.0,23235.0,23265.0,23265.0,-
Jun 29 2022,23255.0,23265.0,23233.0,23255.0,23255.0,-
Jun 28 2022,23245.0,23257.0,23199.0,23245.0,23245.0,-
Jun 27 2022,23247.0,23253.0,23240.0,23247.0,23247.0,-
Jun 24 2022,23244.0,23255.0,23235.0,23244.0,23244.0,-
Jun 23 2022,23235.0,23252.0,23230.0,23235.0,23235.0,-
Jun 22 2022,23226.0,23242.0,23225.0,23226.0,23226.0,-
Jun 21 2022,23230.0,23233.0,23220.0,23230.0,23230.0,-
Jun 20 2022,23220.0,23245.0,23190.0,23220.0,23220.0,-
Jun 17 2022,23232.0,23240.0,23220.0,23232.0,23232.0,-
Jun 16 2022,23230.0,23235.0,23215.0,23230.0,23230.0,-
Jun 15 2022,23210.0,23230.0,23213.0,23210.0,23210.0,-
Jun 14 2022,23195.0,23245.0,23195.0,23195.0,23195.0,-
Jun 13 2022,23177.0,23205.0,23165.0,23177.0,23177.0,-
Jun 10 2022,23155.0,23187.0,23155.0,23155.0,23155.0,-
Jun 9 2022,23187.0,23187.0,23155.0,23187.0,23187.0,-
Jun 8 2022,23185.0,23189.0,23185.0,23185.0,23185.0,-
Jun 7 2022,23180.0,23192.0,23183.0,23180.0,23180.0,-
Jun 6 2022,23187.0,23193.0,23180.0,23187.0,23187.0,-
Jun 3 2022,23193.0,23198.0,23180.0,23193.0,23193.0,-
Jun 2 2022,23196.0,23207.0,23185.0,23196.0,23196.0,-
Jun 1 2022,23185.0,23202.0,23185.0,23185.0,23185.0,-
May 31 2022,23176.0,23188.0,23176.0,23176.0,23176.0,-
May 30 2022,23195.0,23200.0,23175.0,23195.0,23195.0,-
May 27 2022,23205.0,23205.0,23183.0,23205.0,23205.0,-
May 26 2022,23190.0,23210.0,23190.0,23190.0,23190.0,-
May 25 2022,23210.0,23210.0,23165.0,23210.0,23210.0,-
May 24 2022,23170.0,23215.0,23170.0,23170.0,23170.0,-
May 23 2022,23160.0,23170.0,23127.0,23160.0,23160.0,-
May 20 2022,23140.0,23175.0,23127.0,23140.0,23140.0,-
May 19 2022,23139.0,23172.0,23130.0,23139.0,23139.0,-
May 18 2022,23120.0,23140.0,23117.0,23120.0,23120.0,-
May 17 2022,23095.0,23126.0,23080.0,23095.0,23095.0,-
May 16 2022,23086.0,23095.0,23075.0,23086.0,23086.0,-
May 13 2022,23096.0,23095.0,23080.0,23096.0,23096.0,-
May 12 2022,23050.0,23100.0,23030.0,23050.0,23050.0,-
May 11 2022,22941.0,23100.0,22941.0,22941.0,22941.0,-
May 10 2022,22950.0,22960.0,22935.0,22950.0,22950.0,-
May 9 2022,22955.0,22958.0,22942.0,22955.0,22955.0,-
May 6 2022,22955.0,22963.0,22950.0,22955.0,22955.0,-
May 5 2022,22966.0,22965.0,22945.0,22966.0,22966.0,-
May 4 2022,22962.0,22973.0,22955.0,22962.0,22962.0,-
